Area,Bedrooms,Bathrooms,Location,Age,Garage,Price
1736,4,1,Location1,32,1,373961.3855431958
4408,4,3,Location1,15,1,864940.6195808667
931,1,2,Location4,13,2,208879.37423179444
4049,3,3,Location3,58,1,875187.6485991206
4426,3,2,Location3,90,0,906536.1942164189
3302,2,3,Location4,50,1,750159.0807135932
2688,5,2,Location5,11,0,790898.5300436021
2393,2,1,Location3,13,1,423204.0495420622
1558,3,1,Location2,97,2,396688.2528837932
4468,1,1,Location3,50,2,939283.1578877394
704,2,3,Location5,101,1,315343.1831011204
801,4,3,Location1,38,0,260126.11409795063
3097,4,3,Location1,1,1,575198.064802608
2442,1,1,Location1,39,2,424366.2653567408
2466,3,2,Location3,27,1,513873.29782577895
2596,4,1,Location1,36,2,507465.9031077335
1889,4,1,Location5,32,0,498801.97286138556
1509,5,2,Location5,41,0,424064.30048628227
809,2,2,Location3,15,2,223774.9292518777
1162,3,2,Location2,31,0,254156.45218854633
3789,2,2,Location3,6,2,828007.2487788836
3360,3,1,Location1,89,2,582250.7731754249
4048,4,3,Location3,113,2,901228.8609267562
4222,5,1,Location5,52,1,936230.2027683208
2163,2,2,Location3,82,0,497359.05348603893
1370,4,3,Location3,22,1,311826.76461290015
3755,3,3,Location2,31,1,779343.075115572
3101,2,1,Location5,100,0,790004.5154949531
3314,2,1,Location4,73,1,661829.4101146874
1228,4,1,Location4,46,2,314905.21727237385
4185,2,3,Location5,67,1,956053.518140327
2228,5,3,Location4,97,2,628057.0094580689
2301,5,3,Location1,91,0,400525.95714808564
986,4,2,Location4,43,1,339662.43791185424
2535,3,2,Location1,1,0,426070.5433671953
4021,4,1,Location5,44,2,1020990.5191121519
2943,5,3,Location4,57,1,758927.6187475962
2905,1,1,Location4,9,2,749966.0273318482
1704,1,3,Location1,5,2,338427.8974909975
867,2,1,Location1,79,2,203709.43480009335
3066,2,2,Location3,114,0,617308.0262903412
2882,1,3,Location2,9,0,559261.0574434021
2456,5,2,Location4,45,0,566319.5330632582
3982,2,3,Location2,92,1,795638.8584145097
4484,4,1,Location2,77,2,793961.8656759382
2598,4,3,Location4,24,0,613937.0817027679
3633,5,2,Location1,109,2,646499.6585529966
1980,2,3,Location3,74,0,467466.18812010397
1836,4,1,Location5,42,2,449163.16433084995
1173,2,3,Location4,22,0,318309.1808722161
648,2,2,Location4,103,0,207596.23285737177
1750,4,1,Location5,60,0,505333.62367446185
822,1,2,Location2,86,0,189498.6187714193
3568,4,3,Location3,37,2,760204.176185098
3950,5,2,Location2,116,0,741209.9857856467
2031,3,3,Location5,39,0,592818.2771908742
2128,4,1,Location5,84,0,437989.578656705
3965,2,2,Location3,74,2,816346.4837775966
2419,2,2,Location5,74,0,657625.4364358082
2924,4,3,Location5,90,2,707360.6904439438
2061,3,2,Location3,89,1,424920.9629430823
1730,4,2,Location4,53,2,520293.12057869905
2281,3,1,Location2,28,1,443214.49012480816
3067,3,3,Location4,77,0,681870.9159008568
3258,5,3,Location4,15,0,771629.2998690708
4100,2,1,Location2,60,2,610683.3629281619
974,2,1,Location4,60,0,176749.08581988263
2720,3,3,Location3,6,0,620911.2990971183
2621,2,1,Location2,52,2,504657.58080330666
4305,1,1,Location1,12,0,698294.9991726323
1653,3,1,Location4,19,1,390504.2242149365
3859,2,3,Location5,96,1,905112.2427278209
4035,1,1,Location2,75,0,783676.6299267146
2489,5,2,Location1,102,0,456708.27783009526
2423,2,2,Location5,97,1,660309.8495186333
2074,1,3,Location1,2,0,379140.6525291681
2842,4,1,Location4,55,1,657075.9688862854
1779,4,2,Location5,15,2,527346.7102940929
3843,1,3,Location4,64,1,874928.9608958648
3494,3,2,Location5,100,0,785169.6346223076
1664,3,1,Location2,69,0,343361.5555690684
3734,2,3,Location3,15,1,742992.4553510455
2670,4,2,Location3,43,1,660258.7688412017
959,3,3,Location1,74,0,134758.85714475327
3746,3,2,Location5,17,0,923708.0245156591
3207,4,2,Location4,98,0,680608.0023528517
3319,5,1,Location2,116,2,583376.2949652222
2641,3,1,Location2,24,2,514285.49815990345
4496,1,2,Location2,74,1,881287.1968029834
1741,2,3,Location3,116,1,371361.63924226706
2235,3,3,Location4,30,2,473532.91761809017
2003,3,1,Location2,67,2,371233.2429383349
2543,5,2,Location2,51,1,525747.7847544806
1278,1,1,Location1,60,2,181665.67967942526
3961,2,2,Location5,101,1,965703.4096003836
3087,3,2,Location5,3,0,679306.240436001
4339,2,1,Location5,104,1,974608.3261132067
3580,4,3,Location1,5,2,684349.3637631501
606,3,1,Location3,28,2,185536.8950212568
3867,3,2,Location1,108,2,594931.191706303
3068,4,1,Location2,78,1,584882.6644894546
2191,5,3,Location4,103,2,532111.5482437955
1432,3,3,Location2,11,1,398817.28655758756
3864,2,2,Location2,72,0,750554.9874040397
3206,1,1,Location4,101,0,715330.4536136596
3819,2,3,Location5,72,2,926771.7376080093
2410,5,1,Location1,76,1,431438.7386826211
4340,1,3,Location3,15,1,868636.7548603762
3873,2,2,Location2,83,2,641606.1750701269
4115,2,2,Location2,48,1,762986.3444282972
1513,4,1,Location3,46,2,337690.75645974744
2611,5,2,Location1,28,2,489009.0434538939
2042,4,3,Location2,7,0,438714.0836256298
2050,1,2,Location3,104,2,431744.12345638947
3654,4,3,Location2,71,1,749092.9060352278
2102,5,3,Location5,94,2,528680.5963072211
4146,3,2,Location5,82,0,942785.3895133307
725,3,3,Location2,88,0,186189.7345682432
3042,1,3,Location2,6,1,651311.1413093029
1416,3,1,Location5,58,2,412369.08737298363
3528,4,1,Location2,115,1,659570.7926735639
2429,1,1,Location1,68,1,469715.6531777737
1175,5,2,Location1,55,2,248546.99489757704
2972,1,1,Location4,67,0,693446.0183399484
2015,1,3,Location1,49,1,400259.97813498916
1529,2,2,Location2,118,1,388784.0351268963
4359,2,2,Location2,51,0,774950.2002160595
4299,1,2,Location3,59,2,852601.5858773486
2063,3,2,Location1,111,2,398237.7485631482
3875,2,3,Location5,6,2,945501.85090795
4157,5,3,Location5,90,0,1030633.5684920558
1432,4,1,Location4,108,1,362069.3084653884
1654,2,2,Location3,51,0,326159.00874709274
4059,1,1,Location5,38,1,1011732.6432637684
2248,3,3,Location4,11,1,654605.2252342111
2500,4,2,Location1,52,2,390383.253565148
2057,2,3,Location3,93,2,497277.1148354178
3484,3,1,Location3,20,2,767196.909389424
3573,3,3,Location2,10,0,694992.8274028858
1999,3,2,Location1,26,2,470424.1009698171
4015,1,2,Location3,48,0,731493.2260145965
1042,5,1,Location4,91,2,288208.695612012
4250,3,2,Location5,114,2,1011688.6200269912
2722,4,3,Location1,14,2,559613.5837742456
1156,2,3,Location1,100,0,302765.68208078627
4443,4,3,Location3,59,1,849749.7631680421
4337,1,3,Location3,12,0,781314.9782777263
1778,1,1,Location3,116,0,416714.1841928
4101,4,3,Location4,23,0,920235.241394306
2637,5,1,Location2,85,1,531103.7128908725
962,1,3,Location3,72,0,294183.5023405451
3095,1,1,Location2,39,2,550829.9528211589
1857,4,3,Location2,9,1,402125.28565355396
4234,1,3,Location1,88,0,726724.5808520198
2441,5,1,Location5,95,0,563909.1507694655
2909,5,2,Location5,25,1,715372.0892343624
2450,5,2,Location4,17,0,596040.5670360316
2772,2,2,Location4,42,1,666765.0234847872
1510,5,1,Location5,29,2,377113.26002455177
844,5,2,Location5,60,0,325113.12015553477
1141,2,2,Location1,67,0,258950.55112150335
3132,3,1,Location1,85,2,505486.9381166297
2769,1,2,Location5,57,0,780975.2236100459
2772,5,2,Location3,72,0,547864.8094112874
2172,1,2,Location3,14,1,518069.8372859212
2817,4,1,Location1,39,0,508747.2091132877
723,1,1,Location2,16,2,182302.89949122377
3706,2,2,Location5,18,0,883348.0989495849
3758,1,2,Location4,95,1,844773.0403054137
3293,1,1,Location3,75,2,818274.1551169408
2331,1,2,Location2,102,2,392223.86433020805
1385,3,1,Location3,20,2,216464.54068543782
2643,3,2,Location2,117,2,474643.8792581234
2848,4,1,Location5,46,1,707845.7008011569
3016,2,3,Location5,117,1,771578.4906676792
1396,1,3,Location5,45,1,408023.301231617
676,1,1,Location1,4,1,163310.42489061807
658,1,3,Location2,84,0,257915.42077621596
3078,1,2,Location4,95,1,645945.8700455492
3285,3,1,Location4,20,0,814180.9032158311
2123,4,1,Location5,11,2,605208.7044814546
2536,5,2,Location4,114,0,667416.4593990238
2756,2,2,Location3,65,0,528374.0308917126
4407,1,1,Location2,108,0,763489.1468307816
3655,4,2,Location2,18,1,628836.4987174734
1901,5,1,Location2,39,1,422526.76193862525
667,4,2,Location3,44,2,249770.62425814694
3740,3,1,Location1,97,1,729785.2867144389
3836,5,2,Location3,118,0,784328.6592303807
4160,4,2,Location2,100,1,698536.5301347103
2952,3,3,Location2,18,1,635313.6739706531
2532,4,3,Location2,47,0,466009.4123747069
3321,4,3,Location4,31,2,718383.9791256421
964,5,2,Location1,99,1,264819.00278818497
1420,3,1,Location3,39,2,317190.50969988643
2002,1,2,Location2,38,0,371268.9501681759
2990,2,3,Location5,79,1,809352.3897053797
1546,5,2,Location1,47,2,356938.0144055326
3546,3,3,Location5,70,2,905550.7839469138
2177,4,3,Location1,8,0,347768.28236419114
1977,3,1,Location2,104,1,435754.223373108
2039,2,1,Location1,86,2,364658.5645835467
3780,2,3,Location1,65,2,633994.400231081
4234,1,3,Location2,13,2,818518.7415228625
1361,1,2,Location5,55,2,395985.7552614067
4168,2,3,Location5,88,2,923131.970020403
940,5,2,Location4,85,2,354140.1188155188
3589,5,3,Location5,109,2,944555.2717292991
982,4,1,Location5,43,2,299828.61898635625
1603,1,1,Location1,4,2,348415.57774515555
2156,4,3,Location4,71,2,594119.0355842122
899,1,2,Location2,60,1,131681.5372130233
738,2,2,Location2,12,0,175824.27165055115
958,5,2,Location3,59,0,161874.24361711202
1435,5,3,Location4,77,0,424315.18666102795
2122,2,3,Location1,54,2,431145.30482908123
4056,4,1,Location3,44,0,783379.9232965283
2227,4,1,Location3,16,2,502644.17462527263
2582,3,3,Location2,6,1,510231.62572223414
1903,1,1,Location5,14,0,382060.9282830604
4308,4,2,Location1,115,1,789416.2805121564
3130,2,2,Location4,112,1,712236.7458897299
1508,4,3,Location3,58,2,384274.4796175507
1734,5,2,Location1,31,0,338490.609334936
3513,1,3,Location2,100,1,694231.5333389933
2786,3,2,Location3,101,0,502394.50209949387
1595,1,3,Location3,41,1,338227.4502356261
3082,5,2,Location2,35,1,621258.3670097311
3156,5,2,Location2,118,2,676442.6432409305
2920,5,1,Location2,10,0,450178.91285501607
3770,5,1,Location1,81,2,703583.6169559483
4435,2,1,Location1,115,2,699049.1279087752
2751,3,1,Location1,106,2,473601.23465318873
1837,5,1,Location5,30,2,519620.58481156774
2384,5,1,Location3,44,2,485142.0752113575
4335,4,3,Location1,55,1,680637.0366379843
3409,3,3,Location5,71,0,834739.1937178199
3434,1,1,Location3,18,0,784670.2522776346
764,3,3,Location1,83,2,159330.35986702496
1598,3,1,Location2,79,0,284739.1064763258
3167,3,3,Location4,103,1,662510.1317302173
1907,5,2,Location1,108,2,366812.2353664789
3164,5,3,Location4,86,1,689631.8477299964
1256,2,3,Location1,39,1,224664.2110965493
3260,1,3,Location2,42,2,644064.7258726626
2811,4,2,Location4,54,1,587093.8287145272
2509,3,1,Location5,30,2,726165.4516446296
4330,1,3,Location2,20,1,745421.7565834234
2646,1,3,Location4,96,0,656365.8872484345
2711,2,2,Location4,42,0,716942.0785285046
3762,4,1,Location2,89,0,753586.3981744854
1740,3,3,Location2,87,2,441505.4237814587
2489,4,2,Location2,5,1,551033.0211318966
866,2,1,Location3,50,1,249368.57737744178
2445,5,1,Location5,41,0,680302.1856463717
2308,1,3,Location1,94,0,397890.7623091902
4230,3,3,Location4,112,2,983239.0947536256
3811,5,3,Location1,39,2,734359.0293448488
2893,2,3,Location2,57,1,593146.6170321957
4332,4,2,Location5,91,2,1020967.1564692948
4429,1,2,Location5,57,2,1063920.4517729613
3042,3,3,Location3,106,2,636228.8626912012
2110,5,1,Location2,37,0,406274.93588493083
1075,5,3,Location4,7,0,372716.5076717703
4188,1,1,Location3,5,1,844430.112938061
1576,4,1,Location2,79,2,390700.632392752
1807,2,1,Location3,51,0,405945.38209628133
1643,4,2,Location1,106,2,359204.37131647306
2560,4,1,Location2,8,1,584760.2605355056
1157,4,1,Location4,56,2,329673.7069871291
1617,1,2,Location4,73,1,383848.2905927408
4195,1,1,Location2,11,1,789211.7917042691
2205,2,1,Location3,22,0,345191.149061968
4200,4,3,Location5,98,2,1050779.2958897206
1482,1,1,Location2,99,0,256556.2135787746
2794,2,1,Location4,77,2,724513.2571680588
1265,2,1,Location1,11,2,310917.4101469236
3975,4,1,Location4,60,1,922069.4236075615
3267,3,1,Location5,96,1,828926.3202454875
2371,4,2,Location4,106,2,552848.9483097374
3467,3,1,Location5,15,0,813345.4354537497
1463,2,1,Location2,38,1,234283.83644338584
1181,1,2,Location4,1,1,404964.90739584435
3670,5,2,Location3,46,2,715566.8928165083
1294,2,1,Location3,114,2,315362.50207953446
4433,1,1,Location4,88,1,1002959.0321692344
1851,2,1,Location4,43,0,518049.25264611363
3773,4,3,Location1,104,1,639927.8725547008
2210,3,3,Location4,22,2,474813.73817880254
4088,2,1,Location1,3,1,699393.6365097768
1839,1,2,Location1,14,2,375826.767090917
3054,4,1,Location1,2,1,564057.5371466259
998,5,2,Location1,61,2,232102.0715869569
2546,4,2,Location2,32,2,518962.92725201964
1314,3,2,Location3,112,0,280489.7778492532
1303,4,1,Location1,38,2,291825.77983751346
3408,5,1,Location3,97,1,747561.5817065416
3146,1,2,Location1,46,2,564542.4936981526
4425,2,3,Location3,42,1,895053.8861247965
4136,3,3,Location4,6,0,973574.3210870906
2314,5,3,Location4,41,1,592860.0786499206
2572,3,2,Location3,103,0,544478.1136470388
3621,4,1,Location1,25,0,621033.3111471015
4402,3,2,Location2,98,2,757375.2623132629
681,5,3,Location3,11,0,181692.52656302543
1203,2,1,Location5,110,1,332938.2877321156
2570,2,2,Location2,101,0,455247.186104269
2310,3,2,Location5,41,0,586549.7731784473
2646,1,3,Location3,71,2,619291.4157507265
4422,3,2,Location1,57,1,778746.5303841959
3419,4,1,Location5,46,0,837689.5292257624
1502,2,3,Location3,112,2,412869.39993182657
964,2,3,Location2,86,2,305924.41929206724
762,2,1,Location1,48,1,233248.47992819655
3719,1,3,Location5,63,2,947681.2116698709
3158,1,2,Location3,39,0,585683.2712545079
4000,5,2,Location1,10,2,609242.9519012203
2463,3,3,Location1,85,1,414238.62086674926
715,3,1,Location4,70,1,209665.4559275547
3588,4,2,Location1,113,2,671069.9260523455
2984,2,1,Location3,65,0,603335.7137686603
1480,1,2,Location2,98,2,300773.11929843266
3384,4,2,Location4,59,1,778452.685305141
1439,4,3,Location3,78,2,402979.55085808213
2794,1,3,Location3,36,2,646923.392121322
4246,3,1,Location3,27,0,826140.7152142278
4477,2,3,Location5,73,2,1015855.2835033012
1946,3,2,Location5,55,0,471092.38866083045
3090,4,2,Location2,70,2,616616.2090472785
3484,2,1,Location3,95,2,660426.6512103
1636,5,1,Location5,81,0,492167.0655229091
1542,4,2,Location5,53,0,380382.8946846188
4165,3,3,Location5,107,1,910397.4838401849
2324,3,3,Location2,60,0,477907.6788469482
2934,3,1,Location2,61,2,559057.7192462547
3367,1,1,Location3,36,1,708435.9151069404
1737,4,2,Location4,85,0,409701.661571768
3127,2,2,Location3,27,0,667928.4777781733
621,3,1,Location5,41,1,285882.1789271618
4020,3,2,Location5,28,2,941328.6698270087
2349,1,1,Location1,16,2,454059.370565984
1282,2,1,Location3,35,1,405508.7888304953
4237,4,3,Location5,36,2,1072088.1522522133
3553,5,1,Location5,56,0,811860.943379234
2433,1,2,Location4,99,2,586233.8635163488
2967,4,3,Location1,109,0,457889.0026391522
725,5,3,Location3,19,2,204278.76292263533
876,3,2,Location2,57,0,298503.7431904897
2599,3,2,Location3,85,1,580375.3940036985
1827,2,2,Location3,33,0,489827.0082089478
2841,5,1,Location4,23,2,699114.5208213417
4352,3,3,Location3,119,0,842153.4690158324
4335,3,1,Location4,63,2,952056.0573676091
4218,2,1,Location4,70,2,932896.5788328593
1295,4,1,Location5,96,0,474302.56018104113
1909,3,1,Location2,22,2,444032.16338536906
656,1,3,Location4,67,1,189495.57710038745
4405,1,3,Location1,99,2,731202.0438978631
3974,4,1,Location1,80,1,695139.7499884727
3834,5,2,Location2,106,1,670914.7216439535
618,2,3,Location4,59,2,236515.7779864483
4041,1,1,Location2,25,1,730224.3581216459
2911,1,2,Location5,17,1,740543.8970112231
3441,4,2,Location1,39,0,590529.4743650215
712,5,1,Location3,77,1,155167.89266942133
4159,5,3,Location1,92,1,714536.3715768107
3998,4,2,Location4,75,1,925921.7777193183
1141,1,3,Location2,74,1,343157.08642214263
3294,2,3,Location1,39,1,626525.4556942612
1178,1,2,Location3,24,2,230796.9318268979
1688,5,1,Location3,38,1,339553.7434080894
3963,1,2,Location2,88,2,682916.8593699875
624,2,2,Location2,97,2,264436.1856839563
2172,3,3,Location1,81,2,442829.38048111706
2648,1,1,Location4,57,0,720034.0625555735
3558,4,3,Location5,44,0,931409.1096204928
2172,3,2,Location3,36,2,504545.52986212587
740,4,1,Location2,99,0,170957.9954049968
2367,4,1,Location5,70,1,623018.534740819
1247,4,1,Location5,80,2,420685.28205655527
2835,1,1,Location5,45,2,757537.1214831653
3799,5,1,Location4,92,2,839402.7170972549
800,3,2,Location2,105,0,314639.36905017646
3798,2,2,Location3,96,0,756398.3559699673
856,5,2,Location2,26,0,294868.5451472554
4347,1,3,Location1,11,1,751566.3742048943
1146,4,1,Location3,52,0,273476.30516263726
2841,2,1,Location2,25,2,458584.94604351476
3350,3,2,Location3,31,0,631393.0702054636
3775,5,1,Location1,85,0,696886.7769657958
4206,5,3,Location3,45,0,903416.864802478
3936,2,1,Location5,119,0,930000.6212702867
1401,1,1,Location4,115,2,434362.6621651749
1541,3,3,Location1,67,0,260149.26032628195
4055,2,2,Location3,76,2,803354.627241965
3931,4,2,Location1,115,0,639631.6857268296
1013,3,1,Location5,40,1,251072.51294487045
2614,5,3,Location4,46,1,597795.8585995856
1981,2,2,Location1,54,2,327045.0114946459
1698,5,2,Location5,41,2,418198.9849709197
4026,5,2,Location5,89,1,921461.730397766
4255,5,1,Location5,81,1,1002650.8874046329
4442,1,3,Location3,38,0,974643.0453693325
1509,5,1,Location2,100,1,283822.61836139834
787,4,2,Location1,36,2,267403.137907209
4356,4,3,Location2,83,2,836543.1121743
2615,3,1,Location5,44,1,675606.5213560964
1913,5,2,Location2,57,2,430860.32447657234
2692,5,2,Location5,66,0,586156.7384949201
4244,2,1,Location5,81,0,918848.8592181809
2730,1,2,Location4,30,1,656448.9775634285
1746,3,2,Location4,111,2,448963.4947217266
957,5,3,Location2,10,1,188699.8210284873
2151,2,2,Location1,99,2,389896.43267006415
1689,1,1,Location2,61,2,386051.1308979388
3583,3,3,Location1,63,2,569198.6631465363
2280,3,1,Location2,116,0,420256.12739354355
3022,5,2,Location3,36,2,740694.2397119316
761,3,3,Location3,54,0,261869.82574479532
4417,2,3,Location1,97,2,827243.0431167833
4051,3,3,Location4,65,1,883187.6520706075
4327,4,3,Location1,82,0,784294.253833672
4029,2,1,Location2,4,0,686378.3529278073
3859,1,2,Location5,55,0,939266.2331939302
2969,1,2,Location3,54,1,583296.1250875606
1049,5,3,Location5,111,0,358899.96268879884
2097,5,2,Location3,91,1,506141.2604388696
1636,4,1,Location2,89,2,394903.6670924711
2831,1,2,Location3,64,2,551959.4167367911
2758,1,1,Location1,119,1,485241.4893993493
2550,1,1,Location5,92,0,608098.5677445979
3155,1,2,Location5,117,0,802215.0205836233
1913,3,1,Location2,22,1,368733.62761364155
2942,2,1,Location5,106,2,650902.3601386537
4122,2,1,Location2,25,1,677063.7251002843
3551,4,1,Location4,81,0,765624.9887944493
1838,3,3,Location1,59,0,333276.30595791724
1573,1,2,Location3,57,0,342700.8407595842
1231,1,3,Location3,54,0,290205.8825745692
2190,5,1,Location3,44,2,575184.7835062745
1650,5,2,Location4,52,2,442787.2471688307
4301,4,1,Location1,76,2,785594.2983346531
3380,1,2,Location5,16,0,822926.0394664098
3902,4,3,Location5,101,0,884212.6463504022
2188,3,2,Location1,16,0,405703.275067662
4478,2,1,Location1,81,1,814256.3271129562
2968,1,2,Location3,55,0,659878.4309665778
3560,3,2,Location5,61,2,930477.4498528105
3904,1,3,Location1,95,2,691441.2989839523
2293,5,1,Location5,79,2,581594.8072198427
1036,4,2,Location1,77,1,320162.5520074007
3428,5,3,Location2,40,2,711514.3692748072
2156,2,2,Location3,91,1,519921.09849812306
4074,5,1,Location1,21,1,704006.8336977949
1676,1,2,Location4,66,1,364954.6762751444
4458,5,2,Location1,8,0,776487.3537430462
3984,1,2,Location2,106,0,803965.4041179062
